catalog_id,title,region,edition,family_key,provisional_work_key,content_type,role,target_field,proposed_company,proposed_company_slug,source_names,company_resolution,current_company,recommended_action,confidence,safe_for_catalog_import,evidence_scope,source_count,sources,source_grades,source_urls,evidence_summary,guardrail,identifier_warning,current_cusa,pricecharting_model_cusa,previous_value,new_company_name,new_company_slug,field_source,reviewed_at,review_batch,publication_status
ps4-prey-deluxe-edition,Prey [Deluxe Edition],PAL España,standard,prey,prey,EDITION_VARIANT,DEVELOPER,developer,Arkane Studios,arkane-studios,Arkane Studios,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,GAME_WORK | GAME_WORK_OR_PS4_RELEASE | PS4_RELEASE,4,LAUNCHBOX_GAMES_DB | STEAM_STORE | WIKIDATA | WIKIPEDIA_PS4_LIST,B_OTHER_PLATFORM | B_PS4_RELEASE | C_DISCOVERY,https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(M%E2%80%93Z) | https://store.steampowered.com/app/480490 | https://www.wikidata.org/wiki/Q4047343 | https://gamesdb.launchbox-app.com/games/details/165146,"La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | Wikidata registra la compañía como desarrolladora. | LaunchBox registra esta desarrolladora para su ficha de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,,,,,Arkane Studios,arkane-studios,official,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
ps4-prey-steelbook-edition,Prey [Steelbook Edition],PAL España,standard,prey,prey,EDITION_VARIANT,DEVELOPER,developer,Arkane Studios,arkane-studios,Arkane Studios,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,GAME_WORK | GAME_WORK_OR_PS4_RELEASE | PS4_RELEASE,4,LAUNCHBOX_GAMES_DB | STEAM_STORE | WIKIDATA | WIKIPEDIA_PS4_LIST,B_OTHER_PLATFORM | B_PS4_RELEASE | C_DISCOVERY,https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(M%E2%80%93Z) | https://store.steampowered.com/app/480490 | https://www.wikidata.org/wiki/Q4047343 | https://gamesdb.launchbox-app.com/games/details/165146,"La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | Wikidata registra la compañía como desarrolladora. | LaunchBox registra esta desarrolladora para su ficha de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,,,,,Arkane Studios,arkane-studios,official,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
ps4-prison-architect,Prison Architect,PAL España,standard,prison architect,prison architect,GAME_OR_UNKNOWN,DEVELOPER,developer,Double Eleven,double-eleven,Double Eleven,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,GAME_WORK | GAME_WORK_OR_PS4_RELEASE,2,STEAM_STORE | WIKIPEDIA_PS4_LIST,B_OTHER_PLATFORM | B_PS4_RELEASE,https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(M%E2%80%93Z) | https://store.steampowered.com/app/233450,"La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,,CUSA03481_00,,,Double Eleven,double-eleven,official,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
ps4-pro-evolution-soccer-2017-steelbook-edition,Pro Evolution Soccer 2017 [Steelbook Edition],PAL España,standard,pro evolution soccer 2017,pro evolution soccer 2017,EDITION_VARIANT,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,Konami,konami,Konami,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,EXACT_PHYSICAL_EDITION | PAL_RELEASE,2,PRICECHARTING_EXACT_PAL_PAGE | WIKIPEDIA_PS4_LIST_PAL,B_EXACT_PHYSICAL | B_PAL_RELEASE,https://www.pricecharting.com/game/pal-playstation-4/pro-evolution-soccer-2017-steelbook-edition | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(M%E2%80%93Z),La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física. | La columna PAL de la lista de PS4 atribuye la publicación a esta compañía.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,,,,,Konami,konami,pricecharting,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
ps4-pro-evolution-soccer-2019-celtic-football-club-edition,Pro Evolution Soccer 2019 [Celtic Football Club Edition],PAL España,standard,pro evolution soccer 2019,pro evolution soccer 2019,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,Konami,konami,Konami,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,EXACT_PHYSICAL_EDITION | PAL_RELEASE,2,PRICECHARTING_EXACT_PAL_PAGE | WIKIPEDIA_PS4_LIST_PAL,B_EXACT_PHYSICAL | B_PAL_RELEASE,https://www.pricecharting.com/game/pal-playstation-4/pro-evolution-soccer-2019-celtic-football-club-edition | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(M%E2%80%93Z),La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física. | La columna PAL de la lista de PS4 atribuye la publicación a esta compañía.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,,,,,Konami,konami,pricecharting,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
ps4-pro-fishing-simulator,Pro Fishing Simulator,PAL España,standard,pro fishing simulator,pro fishing simulator,GAME_OR_UNKNOWN,DEVELOPER,developer,Sanuk Games,sanuk-games,Sanuk Games,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,GAME_WORK | GAME_WORK_OR_PS4_RELEASE,3,STEAM_STORE | WIKIDATA | WIKIPEDIA_PS4_LIST,B_OTHER_PLATFORM | B_PS4_RELEASE | C_DISCOVERY,https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(M%E2%80%93Z) | https://store.steampowered.com/app/794180 | https://www.wikidata.org/wiki/Q122308754,"La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | Wikidata registra la compañía como desarrolladora.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,,CUSA12214_00,,,Sanuk Games,sanuk-games,official,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
ps4-professional-farmer-2017-gold-edition,Professional Farmer 2017 [Gold Edition],PAL España,standard,professional farmer 2017,professional farmer 2017,GAME_OR_UNKNOWN,DEVELOPER,developer,Visual Imagination Software,visual-imagination-software,Visual Imagination Software,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,MATCHED_PS4_PRODUCT,1,PLAYSTATION_STORE_EXPLICIT_CREDIT,A_OFFICIAL_MATCHED_TITLE_CREDIT,https://store.playstation.com/es-es/product/EP8935-CUSA04690_00-FARM17PS4EU00000,developed by Visual Imagination Software,No propagar a ports o compilaciones sin comprobar sus créditos propios.,,,,,Visual Imagination Software,visual-imagination-software,official,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
ps4-professor-rubik%27s-brain-fitness,Professor Rubik's Brain Fitness,PAL España,standard,professor rubik s brain fitness,professor rubik s brain fitness,GAME_OR_UNKNOWN,DEVELOPER,developer,Magic Pockets,magic-pockets,Magic Pockets,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,GAME_WORK | GAME_WORK_OR_PS4_RELEASE,3,STEAM_STORE | WIKIDATA | WIKIPEDIA_PS4_LIST,B_OTHER_PLATFORM | B_PS4_RELEASE | C_DISCOVERY,https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(M%E2%80%93Z) | https://store.steampowered.com/app/1377890 | https://www.wikidata.org/wiki/Q122372659,"La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | Wikidata registra la compañía como desarrolladora.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,,CUSA20378_00,,,Magic Pockets,magic-pockets,official,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
ps4-project-cars-2-collector%27s-edition,Project Cars 2 [Collector's Edition],PAL España,standard,project cars 2,project cars 2,EDITION_VARIANT,DEVELOPER,developer,Slightly Mad Studios,slightly-mad-studios,Slightly Mad Studios,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,EXACT_PHYSICAL_EDITION | GAME_WORK | GAME_WORK_OR_PS4_RELEASE | PS4_RELEASE,4,LAUNCHBOX_GAMES_DB | PRICECHARTING_EXACT_PAL_PAGE | WIKIDATA | WIKIPEDIA_PS4_LIST,B_EXACT_PHYSICAL | B_PS4_RELEASE | C_DISCOVERY,https://www.pricecharting.com/game/pal-playstation-4/project-cars-2-collector%27s-edition | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(M%E2%80%93Z) | https://www.wikidata.org/wiki/Q31086405 | https://gamesdb.launchbox-app.com/games/details/164686,La ficha enlazada de la edición física PAL atribuye el desarrollo a esta compañía. | La lista específica de PS4 atribuye el desarrollo a esta compañía. | Wikidata registra la compañía como desarrolladora. | LaunchBox registra esta desarrolladora para su ficha de PS4.,No propagar a ports o compilaciones sin comprobar sus créditos propios.,,,,,Slightly Mad Studios,slightly-mad-studios,pricecharting,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
ps4-promenade-deluxe-edition,Promenade [Deluxe Edition],PAL España,standard,promenade,promenade,EDITION_VARIANT,DEVELOPER,developer,Holy Cap,holy-cap,Holy Cap,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,EXACT_PHYSICAL_EDITION | GAME_WORK,2,PRICECHARTING_EXACT_PAL_PAGE | STEAM_STORE,B_EXACT_PHYSICAL | B_OTHER_PLATFORM,https://www.pricecharting.com/game/pal-playstation-4/promenade-deluxe-edition | https://store.steampowered.com/app/1781260,"La ficha enlazada de la edición física PAL atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,,,CUSA40465_00,,Holy Cap,holy-cap,official,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
ps4-pure-pool,Pure Pool,PAL España,standard,pure pool,pure pool,GAME_OR_UNKNOWN,DEVELOPER,developer,VooFoo Studios,voofoo-studios,Voofoo Studios Ltd | VooFoo Studios,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,GAME_WORK | GAME_WORK_OR_PS4_RELEASE | MATCHED_PS4_PRODUCT | PS4_RELEASE,5,LAUNCHBOX_GAMES_DB | PLAYSTATION_STORE_EXPLICIT_CREDIT | STEAM_STORE | WIKIDATA | WIKIPEDIA_PS4_LIST,A_OFFICIAL_MATCHED_TITLE_CREDIT | B_OTHER_PLATFORM | B_PS4_RELEASE | C_DISCOVERY,https://store.playstation.com/es-es/product/EP4435-CUSA00332_00-UPUREPOOL0000001 | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(M%E2%80%93Z) | https://store.steampowered.com/app/300610 | https://www.wikidata.org/wiki/Q18155027 | https://gamesdb.launchbox-app.com/games/details/25814,"Developed by Voofoo Studios Ltd | La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | Wikidata registra la compañía como desarrolladora. | LaunchBox registra esta desarrolladora para su ficha de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,,CUSA00328_00,,,VooFoo Studios,voofoo-studios,official,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
ps4-r-type-final-2-inaugural-flight-edition,R-Type Final 2 [Inaugural Flight Edition],PAL España,standard,r type final 2,r type final 2,GAME_OR_UNKNOWN,DEVELOPER,developer,Granzella Inc.,granzella,Granzella | Granzella Inc.,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,EXACT_PHYSICAL_EDITION | GAME_WORK | GAME_WORK_OR_PS4_RELEASE | PS4_RELEASE,5,LAUNCHBOX_GAMES_DB | PRICECHARTING_EXACT_PAL_PAGE | STEAM_STORE | WIKIDATA | WIKIPEDIA_PS4_LIST,B_EXACT_PHYSICAL | B_OTHER_PLATFORM | B_PS4_RELEASE | C_DISCOVERY,https://www.pricecharting.com/game/pal-playstation-4/r-type-final-2-inaugural-flight-edition | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(M%E2%80%93Z) | https://store.steampowered.com/app/1442820 | https://www.wikidata.org/wiki/Q65040579 | https://gamesdb.launchbox-app.com/games/details/208565,"La ficha enlazada de la edición física PAL atribuye el desarrollo a esta compañía. | La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | Wikidata registra la compañía como desarrolladora. | LaunchBox registra esta desarrolladora para su ficha de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,,,,,Granzella Inc.,granzella,official,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
ps4-rabi-ribi,Rabi Ribi,PAL España,standard,rabi ribi,rabi ribi,GAME_OR_UNKNOWN,DEVELOPER,developer,Crespirit,crespirit,CreSpirit,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,GAME_WORK | GAME_WORK_OR_PS4_RELEASE | PS4_RELEASE,4,LAUNCHBOX_GAMES_DB | STEAM_STORE | WIKIDATA | WIKIPEDIA_PS4_LIST,B_OTHER_PLATFORM | B_PS4_RELEASE | C_DISCOVERY,https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(M%E2%80%93Z) | https://store.steampowered.com/app/400910 | https://www.wikidata.org/wiki/Q60991351 | https://gamesdb.launchbox-app.com/games/details/163311,"La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | Wikidata registra la compañía como desarrolladora. | LaunchBox registra esta desarrolladora para su ficha de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,,CUSA08233_00,CUSA08233_00,,Crespirit,crespirit,official,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
ps4-rage-2-collector%27s-edition,Rage 2 [Collector's Edition],PAL España,standard,rage 2,rage 2,EDITION_VARIANT,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,Bethesda Softworks,bethesda-softworks,Bethesda Softworks,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,EXACT_PHYSICAL_EDITION | PAL_RELEASE,2,PRICECHARTING_EXACT_PAL_PAGE | WIKIPEDIA_PS4_LIST_PAL,B_EXACT_PHYSICAL | B_PAL_RELEASE,https://www.pricecharting.com/game/pal-playstation-4/rage-2-collector%27s-edition | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(M%E2%80%93Z),La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física. | La columna PAL de la lista de PS4 atribuye la publicación a esta compañía.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,,,,,Bethesda Softworks,bethesda-softworks,pricecharting,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
ps4-rage-2-deluxe-edition,Rage 2 [Deluxe Edition],PAL España,standard,rage 2,rage 2,EDITION_VARIANT,DEVELOPER,developer,Avalanche Studios,avalanche-studios,Avalanche Studios,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,GAME_WORK | GAME_WORK_OR_PS4_RELEASE,2,STEAM_STORE | WIKIPEDIA_PS4_LIST,B_OTHER_PLATFORM | B_PS4_RELEASE,https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(M%E2%80%93Z) | https://store.steampowered.com/app/548570,"La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,,,,,Avalanche Studios,avalanche-studios,official,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
ps4-ratchet-&amp;-clank,Ratchet & Clank,PAL España,standard,ratchet and clank,ratchet and clank,GAME_OR_UNKNOWN,DEVELOPER,developer,Insomniac Games,insomniac-games,Insomniac Games | Insomniac Games Inc.,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,EXACT_PHYSICAL_EDITION | GAME_WORK | GAME_WORK_OR_PS4_RELEASE | MATCHED_PS4_PRODUCT | PS4_RELEASE,5,LAUNCHBOX_GAMES_DB | PLAYSTATION_STORE_EXPLICIT_CREDIT | PRICECHARTING_EXACT_PAL_PAGE | WIKIDATA | WIKIPEDIA_PS4_LIST,A_OFFICIAL_MATCHED_TITLE_CREDIT | B_EXACT_PHYSICAL | B_PS4_RELEASE | C_DISCOVERY,https://store.playstation.com/es-es/product/EP9000-CUSA01073_00-RCPS400000000000 | https://www.pricecharting.com/game/pal-playstation-4/ratchet-&-clank | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(M%E2%80%93Z) | https://www.wikidata.org/wiki/Q17183048 | https://gamesdb.launchbox-app.com/games/details/29275,Developed by Insomniac Games | La ficha enlazada de la edición física PAL atribuye el desarrollo a esta compañía. | La lista específica de PS4 atribuye el desarrollo a esta compañía. | Wikidata registra la compañía como desarrolladora. | LaunchBox registra esta desarrolladora para su ficha de PS4.,No propagar a ports o compilaciones sin comprobar sus créditos propios.,,,CUSA01073_00,,Insomniac Games,insomniac-games,official,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
ps4-ratchet-&amp;-clank-only-on-playstation,Ratchet & Clank [Only On PlayStation],PAL España,standard,ratchet and clank,ratchet and clank only on playstation,GAME_OR_UNKNOWN,DEVELOPER,developer,Insomniac Games,insomniac-games,Insomniac Games,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,EXACT_PHYSICAL_EDITION | GAME_WORK | GAME_WORK_OR_PS4_RELEASE | MATCHED_PS4_PRODUCT | PS4_RELEASE,5,LAUNCHBOX_GAMES_DB | PLAYSTATION_STORE_EXPLICIT_CREDIT | PRICECHARTING_EXACT_PAL_PAGE | WIKIDATA | WIKIPEDIA_PS4_LIST,A_OFFICIAL_MATCHED_TITLE_CREDIT | B_EXACT_PHYSICAL | B_PS4_RELEASE | C_DISCOVERY,https://store.playstation.com/es-es/product/EP9000-CUSA01073_00-RCPS400000000000 | https://www.pricecharting.com/game/pal-playstation-4/ratchet-&-clank-only-on-playstation | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(M%E2%80%93Z) | https://www.wikidata.org/wiki/Q17183048 | https://gamesdb.launchbox-app.com/games/details/29275,Developed by Insomniac Games | La ficha enlazada de la edición física PAL atribuye el desarrollo a esta compañía. | La lista específica de PS4 atribuye el desarrollo a esta compañía. | Wikidata registra la compañía como desarrolladora. | LaunchBox registra esta desarrolladora para su ficha de PS4.,No propagar a ports o compilaciones sin comprobar sus créditos propios.,,,,,Insomniac Games,insomniac-games,official,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
ps4-ratchet-&amp;-clank-only-on-playstation,Ratchet & Clank [Only On PlayStation],PAL España,standard,ratchet and clank,ratchet and clank only on playstation,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,Sony Interactive Entertainment,sony-interactive-entertainment,Sony Computer Entertainment,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,EXACT_PHYSICAL_EDITION | PAL_RELEASE,2,PRICECHARTING_EXACT_PAL_PAGE | WIKIPEDIA_PS4_LIST_PAL,B_EXACT_PHYSICAL | B_PAL_RELEASE,https://www.pricecharting.com/game/pal-playstation-4/ratchet-&-clank-only-on-playstation | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(M%E2%80%93Z),La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física. | La columna PAL de la lista de PS4 atribuye la publicación a esta compañía.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,,,,,Sony Interactive Entertainment,sony-interactive-entertainment,pricecharting,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
ps4-ratchet-&amp;-clank-playstation-hits,Ratchet & Clank [PlayStation Hits],PAL España,standard,ratchet and clank,ratchet and clank,EDITION_VARIANT,DEVELOPER,developer,Insomniac Games,insomniac-games,Insomniac Games,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,EXACT_PHYSICAL_EDITION | GAME_WORK | GAME_WORK_OR_PS4_RELEASE | MATCHED_PS4_PRODUCT | PS4_RELEASE,5,LAUNCHBOX_GAMES_DB | PLAYSTATION_STORE_EXPLICIT_CREDIT | PRICECHARTING_EXACT_PAL_PAGE | WIKIDATA | WIKIPEDIA_PS4_LIST,A_OFFICIAL_MATCHED_TITLE_CREDIT | B_EXACT_PHYSICAL | B_PS4_RELEASE | C_DISCOVERY,https://store.playstation.com/es-es/product/EP9000-CUSA01073_00-RCPS400000000000 | https://www.pricecharting.com/game/pal-playstation-4/ratchet-&-clank-playstation-hits | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(M%E2%80%93Z) | https://www.wikidata.org/wiki/Q17183048 | https://gamesdb.launchbox-app.com/games/details/29275,Developed by Insomniac Games | La ficha enlazada de la edición física PAL atribuye el desarrollo a esta compañía. | La lista específica de PS4 atribuye el desarrollo a esta compañía. | Wikidata registra la compañía como desarrolladora. | LaunchBox registra esta desarrolladora para su ficha de PS4.,No propagar a ports o compilaciones sin comprobar sus créditos propios.,,,,,Insomniac Games,insomniac-games,official,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
